   0.0000000000000000        50.000000000000000     
   1.5000000000000000        50.003054500529984     
   3.0000000000000000        50.021792978005948     
   4.5000000000000000        50.065391393094814     
   6.0000000000000000        50.138333894791771     
   7.5000000000000000        50.242217893783497     
   9.0000000000000000        50.376937072657661     
   10.500000000000000        50.541443012648628     
   12.000000000000000        50.727091889524708     
   13.500000000000000        50.919057465840368     
   15.000000000000000        51.107389048596112     
   16.500000000000000        51.286217036963130     
   18.000000000000000        51.452357047171198     
   19.500000000000000        51.604371016642524     
   21.000000000000000        51.741934270819996     
   22.500000000000000        51.865409774227956     
   24.000000000000000        51.975563524768937     
   25.500000000000000        52.073376293239008     
   27.000000000000000        52.159921053085817     
   28.500000000000000        52.236285028949645     
   30.000000000000000        52.303521859612815     
   31.500000000000000        52.362623900150666     
   33.000000000000000        52.414507821331092     
   34.500000000000000        52.460008833426066     
   36.000000000000000        52.499880361841761     
   37.500000000000000        52.534797037348433     
   39.000000000000000        52.565359575970696     
   40.500000000000000        52.592100611574104     
   42.000000000000000        52.615490876745717     
   43.500000000000000        52.635945352725322     
   45.000000000000000        52.653829160314444     
   46.500000000000000        52.669463064082429     
   48.000000000000000        52.683128527889131     
   49.500000000000000        52.695072301871825     
   51.000000000000000        52.705510547264197     
   52.500000000000000        52.714632520993234     
   54.000000000000000        52.722603850538661     
   55.500000000000000        52.729569433494135     
   57.000000000000000        52.735655997302828     
   58.500000000000000        52.740974353871088     
   60.000000000000000        52.745621381938463     
   61.500000000000000        52.749681767691975     
   63.000000000000000        52.753229531475689     
   64.500000000000000        52.756329365764849     
   66.000000000000000        52.759037806970362     
   67.500000000000000        52.761404261185625     
   69.000000000000000        52.763471901720067     
   70.500000000000000        52.765278454197848     
   72.000000000000000        52.766856883136441     
   73.500000000000000        52.768235992251299     
   75.000000000000000        52.769440949247326     
