   0.0000000000000000        50.000000000000000     
   1.5000000000000000        50.000000000000000     
   3.0000000000000000        50.000000000000000     
   4.5000000000000000        50.021093750314321     
   6.0000000000000000        50.073347501704013     
   7.5000000000000000        50.160520755653607     
   9.0000000000000000        50.282932343914858     
   10.500000000000000        50.439156369074752     
   12.000000000000000        50.627000786638078     
   13.500000000000000        50.836847137144005     
   15.000000000000000        51.048142907117359     
   16.500000000000000        51.249678152560016     
   18.000000000000000        51.435838614580653     
   19.500000000000000        51.604328046112009     
   21.000000000000000        51.754773057979122     
   22.500000000000000        51.887868835471274     
   24.000000000000000        52.004859803928646     
   25.500000000000000        52.107228461378924     
   27.000000000000000        52.196513396111953     
   28.500000000000000        52.274207022202830     
   30.000000000000000        52.341702020883389     
   31.500000000000000        52.400267086423931     
   33.000000000000000        52.451039895202427     
   34.500000000000000        52.495029828895476     
   36.000000000000000        52.533125881843965     
   37.500000000000000        52.566106997821848     
   39.000000000000000        52.594653211777590     
   40.500000000000000        52.619356670860824     
   42.000000000000000        52.640732036694139     
   43.500000000000000        52.659226028935471     
   45.000000000000000        52.675226022772392     
   46.500000000000000        52.689067700413482     
   48.000000000000000        52.701041804176604     
   49.500000000000000        52.711400062212306     
   51.000000000000000        52.720360367056657     
   52.500000000000000        52.728111288142102     
   54.000000000000000        52.734815995816696     
   55.500000000000000        52.740615668574485     
   57.000000000000000        52.745632448415648     
   58.500000000000000        52.749972002304382     
   60.000000000000000        52.753725741002405     
   61.500000000000000        52.756972740344317     
   63.000000000000000        52.759781404381734     
   64.500000000000000        52.762210904779124     
   66.000000000000000        52.764312426376470     
   67.500000000000000        52.766130244904431     
   69.000000000000000        52.767702659397663     
   70.500000000000000        52.769062798850975     
   72.000000000000000        52.770239320051040     
   73.500000000000000        52.771257011247215     
   75.000000000000000        52.772137314355746     
